distance_km,hour_of_day,day_of_week,traffic_index,is_rain,eta_minutes
2.0,13,6,0.18,0,6.46
16.38,17,0,0.793,1,60.14
11.59,9,5,0.834,0,45.38
1.58,8,4,0.619,0,4.66
8.14,5,4,0.418,0,20.58
27.14,0,5,0.135,0,60.77
1.46,4,0,0.443,1,5.83
2.87,9,4,0.925,0,13.59
3.67,12,5,0.422,0,9.71
1.75,21,5,0.421,1,7.06
0.5,22,2,0.378,0,1.0
1.24,3,1,0.291,0,3.22
1.66,0,4,0.333,0,4.5
2.93,20,1,0.196,0,5.96
0.94,1,6,0.331,1,2.05
10.33,23,5,0.384,0,25.2
6.1,3,0,0.299,1,16.59
0.5,16,5,0.32,1,1.0
5.25,9,4,0.872,0,22.14
5.3,22,1,0.201,0,10.98
15.64,11,2,0.229,0,36.04
0.5,1,2,0.353,0,1.0
1.42,2,5,0.276,0,5.04
13.14,13,0,0.324,0,32.1
13.45,14,6,0.308,1,33.88
6.38,12,3,0.369,0,16.4
7.26,8,4,0.896,0,31.1
0.5,1,5,0.399,0,1.93
3.61,18,2,0.729,0,11.04
1.32,15,2,0.426,0,3.55
1.0,10,0,0.169,0,1.0
8.31,11,2,0.251,0,18.03
0.73,0,4,0.439,0,1.17
3.16,1,0,0.569,1,8.49
13.95,15,1,0.486,0,39.68
1.03,1,0,0.189,0,1.0
19.08,18,6,0.913,0,85.35
25.83,9,4,0.66,0,88.76
4.06,18,6,0.884,1,18.81
0.93,9,4,0.686,0,3.82
1.9,15,1,0.612,1,5.15
2.76,12,5,0.521,1,8.31
1.85,15,0,0.475,0,6.02
1.65,17,4,0.711,0,7.42
17.92,23,4,0.388,1,49.26
0.83,7,1,0.654,0,1.82
6.61,23,3,0.269,0,13.44
0.5,17,0,0.658,0,2.37
4.53,12,4,0.328,0,11.08
12.38,6,2,0.266,0,28.0
1.7,20,1,0.38,1,3.5
1.03,22,3,0.334,0,1.02
5.27,23,3,0.539,1,15.86
6.23,17,1,0.886,0,29.6
5.82,5,3,0.192,0,13.29
1.92,8,4,0.646,0,5.77
1.45,5,3,0.396,1,5.47
15.61,17,0,0.917,0,69.85
12.84,16,2,0.276,0,31.64
3.06,11,4,0.274,0,10.25
9.36,2,1,0.586,1,26.19
3.01,4,2,0.2,0,4.81
2.76,6,5,0.126,0,5.55
0.85,9,4,0.846,0,5.5
2.78,9,2,0.611,0,8.45
3.85,18,3,0.86,0,17.14
0.5,3,5,0.237,0,1.0
2.94,9,1,0.743,0,11.81
7.6,17,1,0.973,0,36.7
5.7,2,0,0.287,0,12.66
5.04,20,3,0.258,0,13.91
12.02,2,0,0.412,0,33.2
0.5,4,0,0.129,0,1.27
4.07,15,3,0.361,0,10.18
7.74,19,4,0.986,1,35.58
3.9,12,5,0.234,0,8.44
1.96,10,6,0.471,0,3.33
0.73,12,0,0.411,0,2.02
10.93,18,2,0.685,0,37.67
3.18,5,5,0.361,0,8.99
10.52,23,4,0.429,0,28.44
4.41,12,3,0.496,0,14.94
5.61,3,1,0.379,0,12.41
8.15,21,4,0.376,0,21.1
5.38,4,0,0.345,0,15.46
2.54,18,2,0.84,0,11.18
3.6,4,5,0.334,0,8.17
8.12,20,3,0.422,0,22.85
2.34,13,1,0.258,0,4.81
2.46,3,5,0.335,0,6.25
0.5,11,2,0.471,0,2.4
12.3,5,6,0.169,0,25.18
0.5,18,1,0.981,0,3.97
5.22,9,3,0.816,1,21.75
2.67,0,5,0.3,0,3.82
2.6,22,4,0.436,0,1.96
5.69,22,0,0.274,0,10.49
0.5,15,3,0.128,0,1.16
4.5,3,2,0.205,0,13.04
7.39,8,4,0.772,0,28.83
8.81,17,5,0.858,0,38.02
0.93,16,1,0.466,0,3.93
11.39,14,4,0.434,0,31.41
5.34,18,4,0.972,0,22.34
10.68,6,2,0.353,0,28.91
3.32,17,0,0.72,0,10.84
3.9,5,6,0.399,0,8.61
12.57,18,4,0.668,0,41.4
11.51,20,4,0.366,1,30.75
2.97,11,0,0.374,0,7.71
1.6,2,0,0.428,0,4.53
2.5,0,1,0.266,0,5.9
2.45,4,5,0.228,0,7.72
1.69,0,1,0.43,0,1.96
1.56,7,0,0.995,0,7.77
9.87,6,6,0.237,0,23.98
0.5,14,3,0.462,1,1.73
5.66,10,0,0.634,1,20.38
0.95,17,1,0.858,0,4.22
2.11,13,2,0.189,0,4.23
0.5,8,2,0.854,0,1.07
1.57,4,5,0.206,0,1.18
7.31,22,4,0.439,0,18.9
10.81,3,6,0.357,0,25.68
1.25,11,2,0.476,0,3.34
3.11,0,1,0.286,1,4.66
3.18,23,2,0.121,0,6.98
10.34,12,6,0.37,0,25.96
7.19,0,6,0.207,0,18.22
3.6,2,3,0.372,0,10.12
5.55,21,0,0.389,0,16.27
9.4,7,0,0.603,0,29.54
0.5,23,1,0.481,0,2.8
2.58,17,4,0.761,0,9.57
11.89,15,6,0.397,1,29.93
6.74,19,0,0.939,1,30.14
3.91,19,2,0.767,0,15.34
3.77,15,6,0.222,0,9.43
2.14,1,3,0.218,0,5.28
3.68,16,4,0.35,0,9.42
5.33,9,4,0.982,0,26.29
2.71,6,4,0.497,0,6.46
6.26,9,0,0.784,0,23.86
9.87,18,5,0.606,0,30.55
0.84,19,4,0.937,0,3.58
3.0,8,1,0.637,0,6.84
2.62,21,2,0.124,0,6.26
5.82,16,5,0.471,0,14.18
1.44,8,3,0.764,0,3.33
5.11,8,2,0.875,0,22.13
10.5,4,1,0.351,1,24.12
2.71,23,1,0.306,0,7.8
12.1,6,6,0.528,1,34.25
24.93,10,5,0.345,0,63.72
0.56,7,2,0.843,0,1.0
1.33,13,0,0.415,0,2.76
15.02,1,6,0.288,0,37.45
15.89,9,1,0.727,0,55.99
0.51,20,4,0.387,0,1.0
0.5,23,3,0.625,1,2.27
0.88,15,3,0.491,1,1.0
27.62,15,1,0.212,0,64.99
0.99,18,4,0.728,0,1.84
3.49,10,2,0.405,0,11.47
9.43,5,3,0.207,0,22.63
0.5,5,4,0.254,0,1.0
4.64,6,4,0.156,0,10.88
1.62,15,0,0.132,0,1.0
9.91,12,1,0.423,0,25.39
1.67,2,4,0.249,0,3.17
5.8,23,6,0.363,1,15.37
5.61,23,2,0.202,0,12.71
1.25,8,3,0.733,0,4.02
0.5,23,6,0.494,0,1.0
2.63,2,0,0.247,0,5.89
1.71,5,2,0.316,1,4.17
8.28,16,3,0.446,0,23.67
8.06,2,1,0.539,1,24.39
3.05,1,2,0.365,0,8.48
4.66,11,3,0.369,1,14.27
4.63,23,0,0.266,0,11.76
8.78,5,6,0.586,1,27.25
2.77,9,3,0.632,0,10.02
1.61,10,4,0.238,0,3.51
1.54,15,0,0.144,0,3.38
3.84,15,2,0.46,0,12.6
2.98,23,5,0.632,1,9.87
2.9,17,1,0.667,0,10.71
0.5,21,6,0.377,0,3.17
6.34,22,0,0.315,0,18.33
1.2,23,6,0.489,0,1.0
1.1,8,0,0.883,1,2.17
2.66,20,0,0.131,0,4.09
1.29,18,3,0.693,0,1.83
4.38,1,4,0.485,0,17.56
2.32,23,5,0.627,1,9.16
2.98,0,1,0.323,0,6.58
3.85,15,6,0.186,0,8.86
1.14,21,1,0.483,1,1.99
0.85,17,4,0.691,0,1.06
10.62,2,3,0.103,0,19.3
2.84,23,3,0.429,0,4.97
2.66,0,4,0.286,0,7.58
0.5,5,6,0.435,1,1.0
3.45,18,4,0.828,0,12.3
4.04,21,2,0.377,0,13.2
4.09,18,3,0.948,0,19.58
6.14,10,6,0.343,0,17.3
0.98,7,0,0.82,0,2.81
1.45,4,1,0.425,0,5.56
8.32,19,3,0.951,0,39.61
14.7,8,4,1.0,1,71.41
0.73,14,0,0.142,0,1.6
3.44,20,2,0.399,0,6.12
1.21,13,5,0.288,0,2.54
0.5,3,2,0.47,0,1.0
1.97,23,0,0.241,0,5.23
0.78,23,6,0.587,1,1.84
6.19,7,6,0.987,0,32.21
3.81,19,0,0.857,0,15.33
0.78,16,6,0.371,0,2.26
0.5,1,4,0.311,0,1.83
8.26,19,6,0.824,1,32.12
0.97,15,5,0.477,0,4.59
4.66,9,4,0.737,0,18.02
2.05,1,1,0.339,0,5.71
4.4,10,6,0.308,0,10.04
1.9,9,5,1.0,1,7.75
0.5,18,5,0.763,0,1.87
1.26,13,1,0.323,0,2.94
1.04,10,2,0.159,0,1.03
2.79,8,0,0.862,0,11.13
5.37,6,2,0.243,0,10.75
1.53,14,6,0.175,0,5.84
0.5,19,6,0.686,0,3.18
3.66,16,4,0.365,0,7.46
4.65,2,3,0.379,0,12.43
16.47,14,6,0.313,0,37.55
4.45,13,6,0.309,0,10.45
3.19,7,4,0.972,0,14.97
4.26,3,3,0.198,0,8.51
13.15,9,0,0.929,0,58.14
8.81,1,0,0.363,0,22.88
1.95,13,5,0.202,0,3.73
1.35,7,0,0.779,0,5.99
1.52,22,1,0.443,0,6.15
3.51,9,1,0.914,0,16.07
6.81,17,3,1.0,1,36.1
3.5,14,2,0.231,0,6.99
0.5,4,5,0.137,0,1.08
6.43,21,2,0.221,0,16.48
8.2,12,3,0.185,0,18.12
1.71,17,1,0.799,0,6.99
5.46,1,4,0.269,0,11.49
2.78,12,6,0.389,0,9.77
11.0,13,5,0.245,0,24.65
9.33,9,3,0.885,0,40.07
3.73,3,2,0.194,0,7.39
5.88,14,3,0.318,0,12.69
10.74,7,3,0.878,0,46.05
3.42,14,0,0.117,0,9.97
1.88,13,1,0.184,0,3.07
7.01,20,5,0.219,0,14.54
1.24,8,0,0.766,0,3.71
2.46,19,1,0.705,0,7.99
10.04,2,3,0.379,0,26.6
6.44,14,1,0.427,0,14.46
2.59,23,2,0.6,1,9.77
1.21,16,5,0.128,0,4.69
2.2,15,0,0.447,1,6.58
1.67,3,5,0.31,1,2.45
0.97,10,3,0.242,0,3.89
6.8,7,2,0.609,0,20.72
1.45,2,1,0.341,0,3.91
3.03,18,6,0.857,0,12.39
2.44,13,1,0.403,0,4.62
20.11,8,2,0.792,0,79.57
2.48,2,6,0.156,0,3.5
0.5,3,1,0.346,0,1.28
0.5,3,0,0.478,0,1.62
4.47,10,4,0.138,0,9.82
4.57,18,1,0.983,1,22.65
2.71,15,3,0.406,0,7.19
2.83,22,1,0.235,0,7.17
0.5,21,5,0.482,0,1.0
3.63,16,3,0.35,0,7.43
3.51,9,1,0.605,0,12.7
0.81,23,1,0.235,0,2.6
0.55,16,3,0.196,0,1.0
0.66,15,0,0.36,0,3.66
0.53,19,6,0.838,0,2.93
4.7,21,6,0.243,0,12.11
1.09,5,4,0.467,0,5.27
1.45,6,4,0.405,0,4.03
0.95,13,6,0.204,0,1.61
15.83,10,0,0.477,0,43.74
9.64,11,1,0.402,0,22.26
1.31,13,4,0.459,0,2.06
1.98,4,0,0.154,0,5.5
1.18,4,0,0.113,0,1.3
3.39,19,4,0.774,0,12.02
0.5,21,6,0.279,0,2.28
5.56,22,3,0.448,0,15.42
3.7,14,2,0.169,0,8.53
11.45,0,6,0.109,0,26.53
0.9,23,3,0.312,0,3.33
8.15,22,6,0.171,0,15.05
7.85,8,1,0.856,1,34.69
0.68,2,3,0.109,0,1.0
2.54,3,5,0.307,1,7.19
0.93,15,2,0.25,0,2.49
1.47,6,6,0.454,0,2.81
1.53,21,2,0.404,0,4.67
4.06,13,0,0.312,0,9.1
2.65,15,5,0.272,0,5.77
14.76,17,1,0.689,0,51.38
0.68,15,0,0.454,0,1.0
18.19,15,3,0.39,0,44.53
1.31,1,3,0.169,0,1.63
7.41,9,4,0.754,0,28.97
2.07,6,0,0.409,0,6.92
0.77,14,5,0.114,0,2.41
9.76,8,0,0.743,0,35.76
1.85,6,0,0.361,0,7.71
5.38,23,0,0.124,0,13.52
4.18,15,2,0.241,0,8.62
3.19,2,4,0.359,0,8.83
3.42,16,6,0.426,0,10.14
6.59,22,1,0.491,0,17.61
0.5,7,1,0.728,0,2.39
5.52,1,1,0.503,1,14.62
11.31,19,2,0.8,0,43.4
0.5,2,4,0.387,0,1.02
0.76,7,5,0.734,0,4.6
6.31,1,4,0.186,0,15.68
2.87,18,2,0.664,0,8.18
2.58,16,5,0.325,0,9.48
0.74,4,0,0.145,0,2.6
3.53,19,3,0.919,0,13.62
0.68,16,0,0.645,1,1.0
3.24,9,1,0.871,0,11.62
7.21,8,0,0.849,0,28.69
1.49,21,2,0.333,0,6.35
3.28,5,1,0.269,0,7.74
24.15,10,3,0.414,1,64.68
5.8,1,5,0.486,0,19.32
9.21,22,5,0.398,1,22.82
2.68,11,1,0.296,0,7.03
7.3,11,6,0.199,0,18.23
0.5,15,6,0.201,0,1.0
0.66,21,0,0.242,0,2.79
1.13,23,6,0.62,1,3.98
2.57,11,4,0.259,0,4.04
9.35,20,4,0.321,0,24.5
2.13,17,5,0.973,1,10.71
5.32,12,4,0.333,0,13.43
6.18,14,1,0.578,1,19.46
4.41,15,4,0.46,0,14.61
2.21,3,2,0.183,0,5.0
4.3,11,5,0.444,0,10.53
2.09,16,3,0.319,0,3.24
0.5,0,4,0.47,0,1.0
24.67,21,2,0.616,1,76.94
0.68,17,2,0.758,0,1.51
0.5,21,1,0.361,0,1.01
10.54,15,5,0.449,0,29.99
1.8,0,1,0.254,0,2.81
5.25,9,3,0.878,0,20.87
1.99,18,3,0.764,0,7.11
2.48,15,0,0.396,1,6.5
1.52,13,3,0.573,1,5.81
2.1,1,5,0.224,0,5.19
2.64,23,6,0.458,0,7.96
6.37,5,6,0.319,0,15.99
3.58,21,5,0.484,1,8.01
14.37,22,1,0.573,1,41.43
0.5,4,2,0.304,1,1.0
3.5,11,0,0.107,0,5.65
4.39,3,6,0.123,0,8.99
12.64,21,6,0.112,0,27.51
0.5,23,3,0.38,0,1.0
4.26,3,2,0.198,0,8.41
9.61,4,1,0.593,1,28.99
1.38,6,4,0.453,0,2.98
10.45,5,0,0.392,1,26.52
0.5,12,5,0.328,1,1.0
6.59,3,2,0.45,1,17.66
13.52,12,1,0.426,0,34.93
5.35,3,1,0.374,0,15.67
2.89,9,0,0.97,0,15.47
0.5,19,0,0.708,0,1.0
12.64,0,3,0.146,0,26.56
3.18,20,3,0.235,0,10.03
0.5,7,5,0.633,0,1.0
5.85,6,5,0.577,1,17.97
3.29,4,0,0.307,1,10.26
0.66,2,0,0.161,0,1.0
1.21,14,2,0.595,1,1.34
0.5,16,3,0.47,0,1.0
4.27,22,1,0.321,0,10.14
4.86,12,6,0.414,0,13.16
3.52,14,6,0.237,0,8.36
8.49,18,6,0.715,0,30.3
9.87,19,3,0.652,0,28.46
4.78,13,3,0.44,0,13.05
0.5,20,0,0.255,1,1.0
5.94,12,6,0.459,1,18.34
2.71,11,0,0.261,1,7.51
4.17,23,3,0.371,0,12.16
5.24,22,4,0.173,0,13.15
2.16,8,4,0.894,0,9.49
12.45,2,5,0.139,0,26.44
0.72,10,3,0.553,1,1.9
5.57,9,6,0.893,0,25.36
0.5,0,4,0.252,1,1.0
12.93,16,5,0.417,0,34.58
0.6,12,5,0.166,0,1.16
0.5,13,3,0.144,0,1.0
2.02,0,5,0.3,0,6.81
2.34,1,0,0.336,0,5.06
1.21,1,0,0.141,0,1.0
4.4,6,0,0.222,0,11.16
2.93,8,1,0.721,0,10.07
0.5,23,0,0.477,0,1.0
1.93,3,6,0.201,0,3.65
8.32,1,0,0.204,0,18.41
5.85,18,3,0.857,0,22.99
6.45,4,4,0.541,1,21.44
5.99,8,6,0.615,0,20.61
1.86,23,4,0.154,0,2.17
0.52,12,0,0.243,0,1.0
1.59,11,0,0.353,0,3.49
8.91,18,0,0.781,0,30.05
19.68,8,5,0.649,0,63.43
3.4,9,3,0.866,0,14.88
0.5,18,3,0.608,0,1.25
0.75,9,3,0.651,0,4.38
1.94,11,4,0.415,0,5.78
4.32,13,6,0.33,0,12.87
0.5,7,6,0.863,1,3.06
14.35,15,1,0.368,0,36.64
2.27,16,4,0.336,0,4.14
12.19,19,3,0.682,0,39.5
7.58,3,2,0.433,0,20.95
7.04,5,1,0.467,0,20.93
4.67,11,0,0.314,0,11.71
4.93,17,5,0.944,0,23.38
5.08,6,4,0.362,0,14.0
4.95,4,5,0.245,0,11.01
4.03,9,1,0.657,0,14.03
21.49,5,6,0.442,0,59.29
6.59,13,2,0.535,1,17.74
7.5,5,1,0.572,1,23.09
10.3,13,4,0.418,0,28.12
1.21,11,3,0.243,0,3.4
0.5,21,0,0.293,0,1.62
3.3,11,3,0.193,0,8.64
3.61,7,3,0.767,0,16.66
8.84,9,4,0.716,0,31.27
2.93,15,3,0.36,0,9.85
4.23,19,3,0.738,0,12.63
3.74,7,4,0.82,1,14.95
0.5,8,4,0.8,0,1.0
4.78,12,2,0.408,0,11.89
8.8,19,3,0.749,0,34.49
0.86,16,1,0.499,1,3.65
4.51,18,6,0.872,1,19.08
4.5,16,0,0.138,0,11.53
0.9,6,5,0.484,0,2.91
0.66,0,0,0.333,1,1.05
19.57,19,4,0.858,0,78.17
2.5,13,5,0.447,0,7.48
1.29,16,4,0.558,1,2.43
0.94,12,6,0.334,1,2.33
5.51,1,6,0.187,0,12.23
4.7,13,2,0.204,0,10.14
5.16,0,3,0.424,0,14.32
0.5,4,4,0.175,0,3.82
11.2,6,6,0.332,0,28.23
2.47,18,4,0.969,0,11.64
1.88,13,0,0.434,1,4.75
3.1,23,3,0.436,0,8.44
2.47,13,2,0.325,0,7.73
9.96,14,6,0.338,0,19.95
13.24,4,4,0.371,0,33.67
1.81,4,4,0.438,0,1.41
9.97,20,4,0.102,0,20.53
7.61,23,0,0.257,0,18.07
13.35,1,6,0.635,1,44.67
1.41,17,4,0.916,0,7.42
4.3,23,4,0.193,0,11.75
1.6,8,0,0.96,0,7.04
8.69,9,4,0.89,0,35.92
0.5,17,3,0.803,0,1.05
4.16,3,3,0.102,0,9.83
2.07,7,0,0.882,0,10.89
1.95,17,3,0.841,0,8.51
5.18,19,5,0.817,0,19.58
9.54,16,5,0.483,0,24.79
4.7,15,5,0.324,0,11.31
9.59,17,2,0.987,0,48.1
1.54,6,4,0.252,0,1.73
3.66,0,2,0.469,0,13.19
2.99,0,3,0.21,0,6.55
0.5,17,0,1.0,1,4.01
4.07,3,5,0.297,1,8.29
5.42,22,0,0.315,0,12.67
4.48,19,2,0.631,0,16.41
6.66,20,3,0.175,0,13.12
4.24,19,6,0.99,0,21.7
0.5,3,4,0.171,0,1.0
0.62,5,6,0.438,0,1.0
4.54,2,3,0.363,0,11.49
1.61,5,5,0.279,0,2.87
0.5,12,3,0.322,0,1.7
2.81,22,0,0.238,0,6.19
4.04,6,1,0.271,0,8.55
1.99,23,5,0.348,0,4.76
6.37,3,6,0.185,0,16.61
5.16,0,4,0.304,1,11.22
2.02,5,5,0.478,0,4.07
7.03,23,5,0.195,0,14.43
5.23,4,4,0.298,0,11.29
5.07,12,6,0.405,0,12.02
4.03,18,5,0.694,0,11.82
0.5,3,0,0.354,0,2.59
5.96,23,3,0.315,1,14.97
2.36,5,0,0.258,0,5.51
14.29,12,3,0.376,0,40.51
8.52,4,1,0.184,0,20.04
4.43,12,5,0.443,1,17.4
1.45,9,1,0.855,0,7.9
1.14,2,2,0.416,0,1.21
2.08,22,6,0.187,0,2.68
3.24,12,3,0.491,0,8.41
1.76,11,0,0.487,0,4.43
3.62,3,0,0.255,1,10.46
0.9,9,5,0.848,0,3.06
19.02,2,0,0.127,0,41.01
0.57,16,2,0.227,0,1.0
13.44,8,4,0.941,0,62.74
12.24,0,0,0.343,0,32.49
3.73,17,5,0.994,0,19.62
6.45,8,1,0.864,0,26.99
2.86,20,6,0.439,0,9.31
4.97,19,0,0.905,0,22.57
2.08,8,0,0.804,0,9.23
1.79,1,0,0.251,1,3.05
4.32,18,5,0.933,0,19.18
3.45,15,6,0.371,0,9.8
4.33,2,4,0.383,0,10.56
1.69,15,0,0.116,0,6.69
2.29,20,4,0.307,0,6.24
0.5,12,4,0.415,1,2.19
0.5,2,6,0.557,1,3.08
1.46,9,6,0.629,0,5.1
0.5,21,2,0.48,0,2.11
0.55,17,1,1.0,1,1.87
8.38,5,0,0.323,0,20.29
0.5,5,0,0.642,1,1.62
5.38,17,0,0.643,0,15.88
1.59,5,4,0.103,0,5.81
10.26,5,6,0.293,1,23.19
3.32,21,3,0.242,0,6.15
1.82,12,1,0.402,0,4.82
3.65,13,5,0.253,0,9.28
2.41,20,0,0.562,1,6.17
4.15,6,3,0.397,0,10.14
0.61,12,3,0.568,1,1.44
29.03,14,6,0.175,0,64.92
2.77,11,3,0.456,1,8.6
2.14,20,1,0.385,0,4.44
6.19,0,3,0.214,0,13.57
2.26,2,5,0.585,1,7.54
8.96,17,0,0.834,0,37.65
3.03,21,5,0.298,1,8.74
6.36,7,0,0.67,0,21.83
0.57,1,2,0.195,0,1.0
9.36,3,4,0.451,0,24.36
6.65,17,3,0.81,0,24.71
1.19,12,5,0.349,0,4.53
0.78,14,4,0.126,0,1.0
1.9,1,4,0.321,0,2.41
18.66,9,4,0.873,0,78.96
1.48,1,4,0.33,0,4.45
3.05,20,4,0.397,1,6.86
0.5,11,0,0.492,1,1.0
2.53,4,1,0.258,0,8.39
4.24,11,3,0.592,1,11.07
15.3,22,3,0.403,0,38.8
3.64,0,0,0.438,0,10.78
8.55,1,5,0.189,0,19.46
3.96,15,0,0.16,0,8.66
0.5,21,6,0.323,0,1.0
1.89,1,4,0.449,0,3.74
4.28,15,1,0.294,1,9.94
15.04,19,3,0.618,0,50.64
9.8,15,5,0.398,0,24.96
1.3,5,2,0.286,0,1.0
1.24,12,0,0.341,0,2.46
1.12,11,2,0.337,0,1.74
12.79,22,3,0.265,0,31.27
9.58,9,0,0.759,0,31.24
7.46,4,3,0.441,0,19.26
2.49,7,0,1.0,1,14.61
3.51,5,5,0.119,0,8.49
3.12,4,3,0.471,1,8.8
1.46,19,6,0.919,0,5.67
3.52,21,2,0.61,1,12.11
0.5,5,1,0.272,0,2.15
0.71,21,5,0.46,0,1.0
10.88,16,6,0.175,0,25.97
6.97,5,5,0.165,0,18.81
2.75,16,0,0.613,1,8.1
3.64,4,2,0.475,0,8.67
2.31,22,3,0.557,1,8.14
6.75,16,2,0.189,0,16.62
7.67,16,5,0.169,0,16.67
7.2,12,0,0.399,0,17.15
6.41,21,2,0.354,0,16.93
1.14,6,6,0.599,1,1.0
2.06,21,3,0.211,0,4.93
3.17,20,4,0.368,1,3.36
2.01,5,5,0.393,0,4.62
7.03,13,1,0.357,1,19.71
2.0,15,1,0.285,0,8.05
0.74,2,5,0.308,0,3.4
2.55,8,4,0.685,0,8.9
19.54,14,0,0.388,1,51.65
1.28,20,2,0.593,1,4.32
4.74,17,2,0.93,0,19.88
2.84,9,4,0.935,0,13.55
0.5,9,6,0.945,0,1.78
3.35,22,4,0.489,0,10.66
6.06,2,3,0.499,1,19.0
3.6,0,3,0.296,0,8.09
10.28,2,1,0.448,0,28.01
1.7,4,0,0.387,0,4.81
0.5,6,0,0.173,0,1.45
13.79,2,6,0.253,1,35.81
2.38,3,4,0.493,0,6.33
4.29,16,1,0.352,0,8.07
7.85,2,1,0.291,0,18.71
1.96,22,3,0.478,0,8.36
6.3,3,2,0.248,0,15.4
0.73,1,6,0.389,0,2.06
1.72,13,0,0.368,0,2.61
0.78,4,6,0.371,0,1.81
8.34,20,1,0.371,0,23.74
1.26,1,3,0.104,0,4.34
6.32,14,3,0.43,0,19.2
14.35,10,3,0.469,0,38.08
3.75,21,6,0.28,0,10.12
3.88,9,2,0.886,0,13.51
3.09,19,1,0.633,0,9.83
1.97,0,4,0.414,0,5.72
3.23,18,4,0.946,1,16.7
4.62,13,3,0.395,0,13.5
21.34,22,3,0.394,0,57.79
13.88,21,2,0.187,0,33.39
9.91,13,3,0.145,0,21.59
11.0,0,5,0.374,1,26.37
3.15,8,1,1.0,1,16.61
5.36,16,3,0.26,0,13.96
11.27,13,3,0.2,0,24.8
2.5,12,1,0.109,0,5.45
16.32,12,0,0.298,1,40.79
2.69,5,5,0.142,0,8.18
4.6,6,5,0.483,0,10.83
6.19,1,4,0.412,0,18.27
15.04,7,3,0.992,0,74.19
1.4,23,1,0.287,0,3.14
6.85,5,4,0.512,1,21.66
3.68,2,6,0.484,0,9.56
1.56,17,6,1.0,1,8.62
7.49,17,2,0.785,1,27.31
4.02,21,6,0.477,1,10.95
5.41,22,6,0.443,0,16.95
1.95,5,0,0.212,0,5.1
3.28,10,3,0.15,0,9.14
4.8,2,0,0.356,1,9.15
2.6,15,3,0.28,0,8.22
1.11,4,3,0.244,0,1.06
16.3,23,3,0.444,0,43.52
3.58,21,0,0.477,0,9.35
6.62,1,5,0.251,0,16.16
2.65,14,2,0.429,0,7.72
2.19,15,5,0.127,0,5.67
2.61,6,1,0.321,0,7.04
2.63,15,1,0.433,0,7.69
3.93,23,6,0.267,0,8.9
3.92,3,5,0.157,0,9.0
3.44,15,2,0.214,0,8.54
0.72,16,6,0.297,0,1.0
3.43,1,2,0.587,1,11.38
0.93,15,3,0.399,0,2.77
0.67,3,3,0.133,0,3.05
13.49,6,1,0.318,0,35.61
4.64,17,3,0.978,0,24.81
5.39,5,6,0.331,0,8.63
2.57,17,3,0.953,0,10.7
11.98,6,2,0.429,0,30.75
5.08,1,0,0.463,0,14.11
7.33,18,5,1.0,1,35.66
2.3,8,4,0.616,0,8.76
16.1,3,4,0.317,0,38.75
8.59,13,3,0.494,0,24.71
9.62,4,3,0.435,0,24.86
0.94,6,5,0.424,0,2.74
1.58,7,4,0.861,0,2.65
1.68,14,2,0.458,0,3.65
1.58,18,4,0.708,0,2.86
9.67,10,4,0.467,0,28.53
0.5,19,6,0.612,0,1.75
0.5,22,4,0.434,0,1.17
1.6,3,3,0.166,0,2.96
1.11,17,6,0.826,0,4.15
1.32,13,3,0.203,0,4.59
8.0,5,5,0.318,1,19.76
4.14,15,4,0.33,0,9.73
0.5,17,3,1.0,1,1.0
2.8,0,5,0.446,1,6.84
2.62,7,4,0.871,0,10.8
0.6,0,2,0.198,0,1.93
5.64,0,3,0.194,0,13.56
6.05,18,0,0.826,0,25.08
6.38,20,5,0.501,1,18.04
6.52,9,3,0.839,0,24.91
0.5,17,2,0.642,0,1.35
15.39,11,2,0.106,0,31.46
8.42,16,3,0.186,0,16.24
11.72,0,1,0.479,1,33.51
0.5,7,5,0.996,1,1.0
13.58,9,4,0.687,0,44.57
8.3,9,4,0.641,0,26.88
9.08,17,2,0.805,0,37.58
0.5,8,3,0.889,0,1.11
6.71,1,1,0.629,1,18.46
16.08,2,5,0.186,0,35.98
5.67,1,0,0.335,0,14.06
4.23,5,4,0.453,0,10.17
14.56,22,6,0.438,0,39.12
2.93,11,5,0.308,0,6.01
4.57,21,5,0.48,0,13.36
3.23,18,1,0.948,0,13.89
13.5,14,5,0.31,0,32.06
0.5,18,4,0.729,0,2.95
3.48,11,3,0.295,0,8.13
5.81,17,4,0.955,0,26.3
7.85,15,0,0.372,1,22.47
4.37,1,3,0.627,1,14.54
11.98,10,2,0.47,0,30.82
14.24,11,1,0.235,0,31.29
0.5,4,4,0.274,0,1.04
2.57,23,3,0.401,0,8.09
0.5,5,5,0.584,1,1.0
2.0,10,3,0.144,0,2.47
3.85,20,4,0.296,0,11.4
12.08,9,2,0.719,0,41.3
9.37,3,4,0.366,0,22.8
0.68,8,2,1.0,1,1.22
0.5,11,5,0.537,1,2.29
4.45,9,4,0.948,0,18.11
3.8,13,3,0.477,0,10.48
1.55,4,0,0.465,0,4.98
11.49,0,0,0.259,0,27.31
13.11,4,5,0.113,0,28.45
2.58,15,6,0.233,0,5.07
11.05,4,6,0.331,1,29.21
2.42,4,3,0.153,0,5.93
6.67,17,0,0.948,0,28.82
3.23,5,5,0.384,0,7.61
0.65,20,2,0.113,0,4.26
13.15,17,3,1.0,1,66.3
3.03,9,6,0.755,0,12.13
