trip_amount,trip_distance_km,payment_method,num_trips_last_hour,avg_trip_amount,distance_from_usual_area_km,time_since_last_trip_min,is_fraud
78946,0.5,1,2,30104,0.89,296.0,0
70052,4.07,0,2,117508,3.06,432.78,0
148149,1.35,2,0,93128,0.9,417.82,0
73380,1.02,0,0,96005,5.93,356.73,0
327703,1.31,0,7,672146,35.61,0.82,1
199935,2.05,0,1,65135,7.07,134.85,0
105702,9.08,0,1,132157,8.77,226.65,0
100696,1.86,2,0,47274,0.05,125.94,0
162668,21.47,0,2,142604,9.99,297.39,0
22889,0.5,0,2,73588,1.11,24.34,0
84479,8.62,0,1,95716,0.51,340.77,0
144598,0.83,2,0,70411,5.54,10.59,0
183801,7.36,0,0,78121,1.34,463.77,0
135018,5.02,2,2,92921,0.67,223.53,0
113027,4.48,2,1,148968,1.75,257.36,0
100318,1.18,1,1,147263,5.42,20.45,0
103593,6.12,0,1,138126,7.88,408.92,0
102194,3.44,0,2,21380,5.25,388.28,0
188756,12.78,0,1,98039,1.93,104.94,0
164872,1.22,0,2,142255,6.04,46.56,0
929878,0.17,2,5,499142,28.01,1.2,1
26216,6.79,1,1,89003,7.12,37.8,0
141514,0.5,1,0,84758,2.04,45.36,0
149863,3.78,2,0,61121,2.61,50.13,0
157839,5.99,1,2,49073,8.7,201.49,0
58088,0.5,1,2,45538,0.11,433.48,0
132789,2.28,1,1,126788,9.05,39.68,0
133259,7.11,0,1,96944,8.16,365.98,0
35525,2.92,2,0,86659,9.01,12.31,0
158148,1.18,0,0,37930,1.44,335.13,0
124533,0.85,0,0,95842,2.1,239.88,0
107059,8.8,0,2,30948,1.58,100.7,0
22348,0.5,1,2,22864,2.67,420.51,0
99802,0.65,0,2,110010,1.58,294.57,0
172378,9.06,0,0,138190,6.81,433.53,0
83836,5.56,1,2,60827,9.82,346.54,0
196222,1.34,0,2,98759,6.67,99.41,0
160578,0.91,1,1,54171,9.33,135.45,0
167380,0.59,0,2,52181,4.5,331.74,0
123805,0.5,2,1,58063,0.07,259.95,0
66956,1.19,0,0,123015,4.33,313.75,0
89458,7.3,0,2,71518,6.4,327.6,0
129316,4.77,0,1,129226,0.73,195.25,0
178750,6.34,0,0,131506,8.94,456.87,0
149430,18.21,1,1,78669,0.59,323.09,0
81630,2.78,1,0,87097,6.79,325.12,0
62697,12.99,1,0,79656,1.91,50.62,0
132224,0.5,1,2,42834,3.91,196.81,0
29956,7.76,0,2,109271,2.08,455.93,0
84301,4.86,0,2,133911,0.46,151.53,0
61370,5.1,0,1,110640,6.4,117.49,0
175992,0.5,0,2,142799,0.6,131.92,0
136413,1.14,2,1,95491,3.19,39.68,0
902727,1.23,0,8,748915,26.9,2.93,1
109563,5.27,2,1,146025,2.15,350.24,0
161012,12.33,0,2,100820,6.52,247.57,0
35309,0.76,1,0,147202,5.76,384.18,0
120818,3.92,2,0,105010,6.29,53.74,0
155218,1.46,0,0,82335,5.69,307.43,0
53649,17.27,2,0,85193,9.02,289.65,0
186802,7.27,1,0,77189,8.71,277.17,0
117183,16.89,0,0,34495,4.02,213.62,0
131911,0.5,0,0,23728,3.29,457.83,0
80322,1.27,0,2,131573,9.2,22.99,0
158191,12.34,0,0,100473,4.08,443.34,0
125751,0.86,2,1,132818,2.45,442.74,0
184762,5.58,0,1,44360,5.94,478.65,0
104688,12.92,1,1,111355,5.86,404.0,0
127335,0.5,0,2,138111,0.38,443.0,0
121402,3.83,2,2,42208,6.03,65.75,0
121912,4.68,0,0,58078,9.35,409.22,0
147151,7.45,0,0,78540,2.93,109.29,0
34410,7.46,0,2,50357,1.6,248.82,0
126615,3.99,2,2,126478,3.75,305.64,0
92398,10.85,1,2,100657,0.32,198.85,0
98345,1.53,1,1,36949,2.46,205.02,0
95305,2.66,2,0,23167,0.49,76.49,0
35483,5.45,1,2,128836,6.96,244.93,0
17711,8.19,0,1,27396,2.39,344.6,0
34777,2.06,0,0,46361,6.44,37.63,0
95558,2.12,0,0,105683,8.31,158.77,0
84853,3.13,1,0,120832,5.65,448.26,0
41206,1.7,0,2,138284,8.14,239.14,0
148879,2.05,0,0,31885,9.19,384.54,0
147215,4.96,0,2,148087,1.86,37.83,0
183596,1.24,0,2,59863,2.52,348.25,0
171928,3.62,0,0,36130,0.31,445.62,0
168173,16.62,0,1,89316,3.29,343.71,0
163358,12.31,1,0,148194,0.18,65.59,0
178121,2.46,0,0,80655,4.75,364.28,0
110151,1.52,1,2,128940,7.97,196.27,0
29469,23.59,0,1,53823,4.06,265.56,0
119829,1.22,2,0,45003,6.97,369.38,0
171603,8.55,0,2,24420,2.34,42.61,0
32569,15.58,2,2,57927,2.88,376.95,0
166764,34.2,1,2,63614,7.45,194.26,0
40450,2.84,2,2,54265,4.59,417.06,0
19798,2.76,1,1,46473,0.75,16.07,0
144907,5.57,0,2,123329,0.59,230.29,0
134333,2.53,0,1,96489,5.66,409.6,0
177453,1.34,0,2,57206,1.67,354.47,0
137609,1.81,0,2,122544,2.4,454.98,0
63744,0.5,0,0,52059,8.92,453.29,0
583345,0.22,0,8,712666,37.31,0.1,1
182008,1.02,0,1,122680,0.56,159.35,0
189393,3.1,2,2,147249,4.75,110.08,0
151627,19.26,2,2,144138,7.35,104.2,0
175875,5.68,1,0,118660,5.45,176.34,0
59589,1.05,1,1,147400,3.23,14.03,0
123287,11.94,0,1,124670,0.77,375.93,0
64524,0.85,1,1,43019,8.16,242.31,0
75566,3.73,1,0,147200,3.49,450.8,0
168078,5.09,0,0,128005,3.18,186.34,0
146443,2.25,1,1,60169,4.96,310.5,0
186353,7.98,2,0,104827,2.3,339.99,0
159738,0.72,2,2,20999,1.77,115.54,0
68746,3.74,2,2,105723,1.83,16.62,0
178241,2.06,0,2,105961,9.08,14.01,0
29096,0.5,1,1,116393,5.67,208.06,0
30098,3.17,0,0,132521,9.83,304.03,0
65539,2.55,1,0,84834,4.43,43.21,0
163933,0.99,0,1,135179,0.86,278.46,0
335395,1.57,0,11,392280,44.14,1.16,1
134439,0.92,2,1,58537,3.91,146.44,0
186726,2.91,1,1,122270,0.97,264.1,0
126050,2.75,0,1,47760,5.75,28.17,0
187461,4.76,0,1,72004,4.6,272.06,0
93517,1.61,0,1,34746,1.72,121.48,0
194865,1.11,0,0,98389,8.02,131.97,0
53959,6.27,0,1,102139,0.43,425.69,0
57894,7.71,2,2,46487,5.87,263.45,0
60262,0.5,0,1,94532,2.48,277.66,0
46076,3.7,1,1,132953,7.43,229.7,0
108917,3.27,0,2,66680,5.77,306.68,0
115435,2.88,1,1,67132,1.38,284.48,0
159047,0.5,1,0,141853,1.42,454.79,0
71452,3.91,2,2,83964,9.24,446.47,0
183559,5.09,0,0,128909,8.65,85.0,0
169136,8.6,2,0,137828,6.07,308.2,0
153709,7.49,1,2,84723,9.59,26.12,0
196569,1.22,0,2,135038,2.62,166.63,0
19853,13.47,1,1,124560,1.76,78.72,0
197818,0.5,0,2,58890,9.86,382.49,0
58362,4.0,1,1,44601,7.5,112.4,0
22708,1.26,0,0,97293,0.72,283.44,0
98007,5.73,0,1,84915,4.68,58.67,0
141968,8.39,1,2,124248,5.54,60.13,0
69586,8.4,1,2,137973,3.53,15.58,0
97845,1.55,1,1,108719,8.52,44.47,0
58815,2.63,0,1,148341,9.3,477.38,0
15237,2.24,2,2,52808,3.88,370.33,0
180395,0.5,0,2,54747,0.32,90.21,0
82011,8.03,1,1,26074,8.13,456.84,0
42103,2.13,2,2,41960,0.17,363.29,0
86276,2.72,0,0,111472,8.27,23.6,0
17588,5.69,0,1,85840,5.07,281.84,0
29872,4.93,1,1,68339,4.66,14.78,0
118122,9.06,0,0,119678,3.66,385.41,0
56693,2.9,1,0,112060,7.82,136.44,0
136221,10.98,2,0,32826,7.81,320.84,0
735476,0.32,0,6,569509,26.41,2.28,1
28232,2.17,0,1,77927,8.42,158.56,0
112935,0.89,1,0,44295,6.77,80.75,0
132190,0.92,0,2,103446,1.81,159.73,0
118165,2.45,0,0,37658,0.02,392.85,0
62180,2.67,1,0,148970,4.49,440.37,0
20164,16.38,1,0,134546,5.84,451.74,0
92486,9.7,1,1,50663,3.15,383.63,0
136995,18.35,0,0,96912,7.47,219.46,0
27931,4.29,0,1,143757,4.03,176.15,0
184667,0.5,0,2,135346,7.1,287.31,0
78332,2.06,0,1,68402,7.42,36.59,0
78998,9.85,0,1,100743,2.36,431.64,0
76654,3.85,2,1,113845,6.8,247.02,0
181460,4.84,0,1,36660,9.39,467.6,0
189829,4.8,1,0,86441,3.51,90.07,0
179813,18.2,0,2,116409,3.86,278.27,0
160882,3.82,1,1,24346,0.65,460.66,0
63166,6.02,1,0,47406,9.2,149.42,0
152019,0.51,1,1,81652,8.2,321.11,0
68961,2.96,0,0,106984,4.93,248.19,0
84678,11.08,0,0,149023,3.3,449.99,0
41580,6.37,2,1,135409,3.68,312.31,0
112597,3.19,2,0,113307,1.05,366.67,0
164228,6.64,0,2,59365,0.54,208.78,0
140491,0.67,0,2,145304,8.93,189.79,0
85014,8.17,2,2,116759,8.52,91.51,0
138871,8.18,1,0,107990,9.63,135.72,0
132247,7.58,0,1,132153,6.55,176.56,0
115023,3.97,1,1,91812,6.21,141.19,0
579275,1.54,0,9,437849,16.43,4.97,1
20327,8.31,0,0,23491,3.96,125.68,0
22053,0.5,1,0,92270,2.72,78.62,0
191069,16.65,0,2,118122,8.16,388.27,0
175504,5.15,0,1,28512,0.16,216.68,0
58867,0.5,2,0,138415,4.48,283.19,0
50962,0.56,0,0,115617,2.56,288.31,0
71084,5.0,1,1,103420,5.92,420.3,0
120871,30.58,2,1,134543,3.73,280.15,0
18195,0.5,0,1,49936,7.59,137.18,0
180050,0.5,0,0,93207,2.18,477.3,0
158301,5.65,0,2,91325,3.03,65.53,0
508499,1.05,1,13,313253,16.88,3.7,1
175141,10.15,0,0,74146,6.21,342.46,0
116473,9.92,2,1,131169,5.94,67.4,0
31404,4.99,2,0,131984,9.06,169.97,0
118249,1.78,1,1,129828,0.29,464.24,0
103919,5.87,0,0,31246,4.0,346.01,0
143443,1.02,0,2,58229,0.0,396.1,0
79031,0.54,2,1,109775,6.05,117.46,0
81655,5.93,0,0,22918,3.15,64.72,0
189273,2.76,2,2,55200,0.4,462.67,0
185029,6.99,2,1,61291,6.22,255.62,0
181605,0.5,1,1,133522,8.58,69.61,0
91749,23.95,2,1,148837,8.52,285.45,0
153664,3.61,2,1,73949,8.07,367.05,0
188838,11.14,0,1,102255,4.38,106.1,0
193872,3.28,0,0,92480,0.16,51.02,0
228860,1.77,0,8,323748,25.04,0.99,1
54692,1.94,1,0,137700,9.2,308.77,0
107116,11.41,0,2,82520,3.15,33.77,0
175874,6.03,0,2,101702,0.15,109.3,0
112745,1.06,0,1,22684,3.95,280.78,0
161494,2.16,0,0,75848,9.94,464.45,0
102776,0.5,0,0,82386,5.97,102.82,0
153970,5.13,0,0,21878,7.34,105.07,0
64221,2.33,0,0,38537,6.2,257.4,0
167480,0.5,0,0,90543,3.89,433.38,0
162470,8.7,0,2,119666,3.23,477.85,0
56600,2.83,1,2,137731,6.6,22.65,0
176420,6.88,1,0,31144,5.7,320.02,0
36814,4.59,1,2,74432,7.87,75.65,0
300352,0.97,2,7,472245,30.35,3.83,1
172273,0.55,1,2,116831,2.6,15.78,0
168336,4.96,0,0,30315,0.76,202.96,0
60181,4.07,2,1,65676,3.43,289.19,0
30015,22.21,1,1,34176,5.62,13.88,0
20390,4.37,1,1,95529,1.15,219.79,0
19439,3.91,0,0,89556,7.31,159.48,0
109534,14.14,0,0,20726,7.31,12.42,0
52042,3.26,0,2,69901,1.84,239.77,0
176142,1.1,0,1,55551,8.88,388.15,0
45351,2.5,1,1,125831,8.02,447.58,0
139116,1.72,0,0,139861,6.6,357.29,0
184832,3.54,0,1,70126,1.92,371.06,0
193491,10.72,1,1,51260,3.72,361.77,0
173898,0.5,1,1,122550,3.46,124.2,0
52818,3.76,0,0,147583,4.62,178.37,0
112936,4.22,0,0,61685,7.27,217.52,0
49145,1.65,0,0,26457,2.58,114.51,0
125642,3.88,1,0,114386,8.91,174.55,0
59241,11.25,0,0,115112,3.45,321.21,0
76069,9.97,1,1,63390,9.79,96.08,0
117175,1.11,0,0,93288,1.16,20.6,0
37601,3.69,2,2,30620,6.28,258.7,0
80560,6.57,1,2,107687,8.14,322.1,0
77904,15.16,0,1,112300,5.9,213.93,0
227854,1.81,1,5,442980,30.97,4.49,1
120888,5.41,2,2,123074,6.45,405.53,0
87150,1.4,2,2,24204,7.59,342.53,0
175130,3.54,1,0,126071,4.96,272.57,0
133933,2.53,2,2,132476,8.11,209.93,0
163840,2.59,1,1,27813,5.83,342.06,0
120585,1.45,1,2,134942,7.29,433.67,0
85522,2.03,0,0,114691,3.61,237.4,0
85289,6.82,0,2,63276,0.52,280.92,0
53329,2.54,1,1,23786,4.55,317.78,0
169183,0.5,0,2,142980,0.93,226.43,0
170922,0.5,0,1,69397,5.35,243.38,0
35190,1.13,0,2,105020,0.48,29.51,0
168792,1.27,1,2,52023,3.43,443.72,0
166842,14.2,1,2,142819,7.49,455.77,0
126500,4.34,0,0,45204,9.9,448.62,0
153072,8.04,0,0,45952,2.61,39.84,0
185407,0.51,1,0,133463,1.33,10.48,0
104843,0.65,0,1,31537,6.69,37.97,0
158734,0.5,0,1,130152,2.48,278.07,0
192403,5.01,2,0,40823,0.26,209.11,0
509418,0.93,2,8,649398,46.03,4.19,1
97669,2.43,1,0,68462,8.94,378.27,0
136075,0.5,0,2,64871,2.0,325.71,0
107238,2.85,0,0,118372,5.22,70.02,0
63207,2.47,1,1,112941,8.25,189.55,0
127629,0.52,0,1,66377,9.05,421.26,0
155591,2.17,1,2,37943,6.02,352.75,0
16060,9.08,2,1,67267,3.15,23.35,0
52128,11.3,2,0,103861,7.2,160.36,0
198880,1.44,2,0,20190,2.43,307.93,0
173937,1.68,0,0,131501,3.75,256.37,0
199131,1.68,0,2,143465,6.54,473.46,0
133361,4.92,1,0,134060,1.94,264.15,0
108621,2.34,0,2,104114,6.88,328.78,0
20940,5.54,2,2,79406,6.5,377.34,0
78755,0.5,1,2,30163,7.43,157.05,0
91647,4.79,1,0,113941,7.13,423.6,0
39467,2.43,0,0,71535,5.3,17.34,0
972230,1.33,0,11,658372,28.36,0.72,1
56710,12.38,1,0,62961,9.05,267.0,0
96815,16.4,0,0,23803,7.16,26.16,0
124479,4.0,2,1,90925,8.44,293.89,0
138337,0.97,0,0,119099,0.83,105.66,0
114942,13.04,0,0,126761,1.48,418.23,0
21704,3.27,1,2,127285,8.91,211.31,0
184732,2.24,0,2,29454,3.14,276.25,0
167806,0.77,0,1,141098,4.01,455.42,0
126469,12.25,1,1,132145,7.97,75.26,0
172955,16.85,1,2,34713,5.51,85.5,0
175855,16.56,0,2,30084,8.12,65.18,0
57138,3.12,1,1,133282,4.61,71.94,0
64260,9.55,0,2,141686,4.01,275.5,0
28064,6.06,1,2,89417,8.37,64.24,0
117283,3.16,0,1,77189,7.8,170.61,0
147509,8.85,0,1,111170,3.63,67.36,0
35634,3.17,0,0,111212,9.17,231.92,0
101824,7.73,2,2,109196,5.42,25.59,0
165768,15.36,0,0,135870,5.84,178.53,0
137933,5.43,2,1,96235,4.77,429.83,0
119170,13.66,0,2,51735,9.28,212.86,0
112751,3.82,0,0,120391,5.75,403.89,0
83523,1.29,2,1,99840,4.29,97.1,0
95763,4.16,0,2,107552,7.39,208.86,0
68839,3.95,1,0,91964,1.01,304.4,0
139689,1.52,0,1,92908,5.83,15.21,0
134061,5.79,1,0,81853,8.39,438.59,0
52321,0.84,1,2,61751,9.97,479.68,0
64575,3.33,0,1,48294,1.92,103.69,0
197474,1.42,1,0,43532,0.95,89.87,0
34331,19.55,0,0,143248,1.46,321.08,0
143298,1.12,0,1,143702,2.01,90.3,0
110538,14.88,0,2,140179,9.86,310.92,0
29457,13.25,1,1,137566,2.75,336.13,0
25995,2.2,1,0,33214,6.69,262.79,0
591994,0.32,2,8,617777,37.3,2.12,1
129228,6.55,2,1,137298,2.1,430.39,0
23263,0.86,2,1,48768,3.21,147.28,0
68281,5.08,0,2,139180,0.24,262.58,0
62867,1.11,1,1,146650,0.15,127.14,0
118829,0.5,1,1,140749,8.46,411.96,0
59645,0.5,1,1,85426,9.83,264.04,0
162018,5.11,0,1,100160,6.12,419.07,0
59048,8.82,0,0,139736,6.82,221.37,0
98420,10.19,1,1,108732,3.17,112.22,0
93081,4.83,0,1,143549,8.83,286.79,0
28231,2.06,0,1,92790,7.17,145.67,0
87074,4.24,1,2,101549,8.6,368.38,0
90499,5.54,0,0,71351,3.6,122.0,0
271202,1.45,2,10,783997,38.17,3.17,1
178728,1.35,0,1,22268,0.76,93.72,0
84084,4.72,2,0,53958,6.27,427.73,0
171911,2.67,0,0,67273,1.53,282.4,0
122712,3.01,0,2,110519,8.52,340.47,0
16800,5.93,1,0,75368,0.94,87.37,0
141267,5.34,1,2,44947,2.37,378.33,0
89785,1.12,1,0,58944,3.64,142.12,0
150401,0.5,0,2,66029,6.09,174.9,0
142539,9.65,0,1,58407,1.2,20.45,0
151696,6.01,0,2,33106,9.27,41.39,0
142992,11.14,1,0,58188,1.1,97.2,0
18796,1.57,2,1,66517,2.89,54.55,0
193531,21.6,2,1,137263,6.5,21.04,0
100758,2.84,0,2,31425,4.99,185.72,0
179879,12.41,1,1,21426,5.42,373.55,0
45497,5.14,2,0,114010,0.46,127.05,0
81073,1.61,1,2,64061,4.33,185.96,0
195168,2.04,0,0,132208,2.37,269.29,0
176895,5.02,0,0,53966,2.39,182.27,0
162544,5.69,0,0,59578,5.51,459.37,0
68690,4.0,1,0,135324,7.73,112.62,0
145469,14.78,0,0,80999,0.05,219.79,0
59612,5.31,1,1,20507,3.75,412.74,0
139200,0.9,1,0,53859,7.18,159.08,0
193923,0.5,0,1,115720,2.16,85.24,0
79730,8.78,0,2,108580,8.32,440.07,0
309951,0.73,0,8,752811,14.72,1.17,1
88926,18.82,0,2,144229,7.18,253.96,0
33447,6.6,2,2,125031,6.18,71.8,0
190936,1.74,1,1,120856,5.72,44.69,0
86590,15.15,0,2,75845,3.47,447.09,0
192728,0.5,1,1,36895,4.14,47.24,0
148230,3.47,0,1,137589,7.37,239.9,0
55928,0.89,0,2,127420,8.24,367.49,0
127380,12.89,1,2,94477,0.39,352.59,0
31828,0.5,0,2,144249,5.13,322.34,0
51193,6.62,0,0,141106,5.77,25.27,0
34679,9.91,2,1,103394,4.69,318.65,0
26994,1.63,2,1,71948,0.95,91.03,0
129455,6.53,0,0,121636,8.92,277.83,0
64866,0.5,0,2,116158,6.28,305.31,0
155061,0.87,1,0,115635,0.03,128.31,0
77113,15.98,0,1,60268,7.83,223.14,0
176049,1.28,2,2,93139,0.03,167.13,0
96692,1.72,2,2,46350,0.88,460.01,0
79999,11.19,1,0,139136,5.56,407.76,0
22527,1.73,1,1,81057,3.42,111.17,0
150121,3.63,1,0,145034,2.11,44.06,0
195633,1.76,2,2,138793,7.52,253.86,0
63197,6.26,1,1,129105,3.83,161.08,0
136070,17.8,1,1,95767,8.28,442.9,0
139795,0.62,1,2,109957,8.38,126.87,0
96507,8.07,1,0,99846,3.59,128.93,0
78467,4.23,2,0,30247,8.3,163.51,0
24657,3.9,2,0,98584,2.05,55.71,0
190660,4.84,0,1,42393,9.32,256.89,0
109348,8.62,0,2,106480,5.06,133.76,0
884238,1.58,1,10,321814,39.0,4.63,1
178088,3.5,1,2,99871,5.03,295.59,0
40527,0.5,0,1,147669,4.99,284.88,0
144546,2.57,1,1,51610,1.64,155.83,0
36690,11.44,0,1,106711,8.96,79.57,0
150072,4.31,0,1,67790,5.7,330.18,0
126481,2.41,2,0,56556,5.25,19.92,0
120482,0.5,1,1,73813,9.37,348.68,0
119142,17.24,0,0,149463,1.81,280.02,0
95911,1.31,1,1,107129,3.44,209.39,0
180718,5.48,0,1,104911,9.25,113.39,0
21831,4.5,1,0,76627,0.83,407.62,0
177246,0.91,0,0,70109,8.57,47.87,0
93683,1.18,2,1,80410,2.64,443.71,0
75844,14.08,1,0,107774,3.95,96.55,0
125245,28.23,2,0,56629,5.63,108.91,0
55062,2.29,1,0,60898,1.99,344.96,0
97420,3.47,2,2,129595,3.61,479.06,0
131018,3.67,2,0,122049,5.89,111.81,0
84156,0.67,0,2,125994,9.0,293.37,0
73851,18.19,0,1,125578,2.61,420.68,0
124096,1.82,1,0,70759,4.66,199.09,0
130707,2.89,2,2,85700,2.15,329.02,0
72903,10.66,2,2,23250,4.92,51.98,0
134991,6.06,0,2,95242,3.72,117.02,0
171017,1.75,1,2,41245,9.29,476.42,0
35944,0.5,1,0,67269,6.04,277.43,0
188702,0.73,2,1,132825,5.2,247.24,0
27456,2.48,2,1,67376,4.45,38.19,0
112001,2.93,0,0,82668,0.79,125.51,0
182005,3.27,0,1,61466,5.19,376.99,0
62317,0.5,0,1,126182,1.85,228.99,0
143891,0.5,1,2,52536,3.26,347.89,0
22761,4.88,0,2,20661,3.28,442.0,0
239539,0.26,0,9,530922,37.37,1.14,1
130807,5.33,2,0,142216,3.9,90.45,0
114803,0.81,1,1,53145,9.58,336.89,0
47900,3.98,0,0,45266,2.46,336.76,0
18970,1.6,0,1,79649,7.72,471.68,0
97937,1.12,1,0,51946,0.22,249.76,0
48396,1.25,2,0,71059,0.66,222.15,0
82609,2.79,1,1,43171,9.46,345.23,0
170512,3.89,2,1,134028,4.4,391.34,0
116539,8.71,2,2,41690,3.93,283.84,0
30119,6.49,0,1,39481,5.15,332.81,0
147711,1.19,0,1,122076,2.26,425.14,0
98251,2.85,2,2,107563,7.6,382.24,0
22502,0.5,2,0,78684,3.06,75.98,0
148510,4.22,0,0,74545,8.87,417.31,0
178866,6.09,0,1,44090,5.72,260.69,0
153116,6.78,0,1,127877,6.76,343.46,0
195952,0.66,0,2,110303,5.32,449.09,0
44118,3.47,0,2,98359,2.18,383.0,0
119445,10.72,0,1,45112,4.28,375.79,0
32088,1.02,0,0,120677,6.56,295.85,0
195502,0.5,1,1,75247,2.65,453.81,0
54789,1.5,0,1,118650,9.1,161.31,0
189270,0.55,2,1,136941,2.17,168.12,0
99733,0.5,2,1,84971,3.41,473.77,0
161803,1.27,1,2,117460,0.17,441.78,0
191602,2.29,2,0,54542,7.51,112.07,0
58078,6.81,0,0,66541,6.88,46.14,0
165921,0.5,0,1,124586,3.9,303.04,0
179542,18.32,0,0,24095,3.85,228.38,0
117044,0.5,0,2,120426,0.84,326.25,0
139741,8.22,1,0,64254,2.86,158.86,0
97011,0.5,2,0,148255,8.07,393.02,0
93680,1.45,2,2,141254,1.57,260.21,0
44493,13.51,0,0,89604,2.03,472.46,0
142459,2.85,0,2,31012,0.29,56.9,0
45875,2.09,1,1,112434,6.38,462.62,0
48656,5.35,0,2,32334,1.49,424.85,0
108006,7.29,1,2,34333,3.36,356.5,0
99759,12.53,0,0,64721,5.26,365.2,0
135150,12.15,0,1,118245,3.19,185.59,0
111602,5.99,0,1,52494,4.18,259.8,0
73320,0.5,1,0,139542,6.91,210.13,0
25704,1.85,1,2,75222,1.6,390.93,0
123925,1.8,0,0,117159,5.61,274.61,0
105446,1.94,2,2,44799,1.21,321.62,0
29964,0.56,1,0,62623,1.68,223.14,0
144326,0.5,0,0,74129,4.27,171.77,0
62148,1.32,1,1,47492,0.44,199.47,0
21348,4.38,0,0,138325,4.24,185.04,0
17045,0.5,2,1,135711,1.86,24.44,0
114838,10.93,1,1,72554,5.28,342.05,0
662009,0.99,0,12,536467,27.81,4.83,1
171837,4.76,0,2,33875,3.23,293.42,0
33806,0.5,2,0,20522,4.42,122.63,0
73878,19.48,1,1,123984,6.21,339.32,0
72922,4.82,0,0,47988,6.13,54.34,0
172732,3.78,1,1,119224,4.86,445.04,0
163029,3.24,1,1,114701,2.01,316.28,0
193639,0.7,1,1,139590,5.66,350.36,0
111316,7.99,2,1,50749,5.2,255.43,0
17569,3.42,0,0,144498,3.59,307.85,0
181899,0.5,1,2,31613,1.82,298.12,0
21606,0.83,1,0,128874,2.37,91.41,0
168861,1.69,2,1,71902,1.68,275.15,0
110971,12.3,1,0,24221,7.27,244.64,0
193658,3.08,0,0,69387,8.9,39.82,0
59901,14.12,0,2,130576,5.12,253.72,0
109843,1.61,1,0,95716,8.15,467.43,0
17505,20.73,2,1,20410,5.53,367.66,0
126158,15.53,0,1,102070,3.42,111.27,0
27491,6.22,1,2,32778,1.58,296.55,0
27092,7.07,1,0,77579,9.75,116.69,0
149808,0.5,2,1,39790,9.52,407.88,0
49268,1.31,1,1,105145,1.51,374.5,0
195903,1.08,0,2,143344,7.51,475.17,0
88326,16.02,0,2,23034,8.18,133.13,0
104435,2.63,1,1,29434,8.34,268.12,0
73216,4.6,1,0,120791,6.44,414.18,0
66512,1.57,0,0,32918,6.63,354.99,0
176736,1.47,1,1,137691,2.89,52.72,0
180235,2.71,0,0,131816,7.55,49.29,0
53612,1.91,2,1,149885,3.99,100.13,0
22300,6.96,0,1,47952,7.7,397.04,0
66338,4.87,0,0,119548,5.81,78.81,0
167587,5.92,0,2,106702,5.12,119.95,0
488894,0.34,1,7,445980,42.0,3.56,1
160918,11.66,1,1,69473,8.79,286.43,0
169124,0.5,0,0,117513,1.61,393.93,0
166579,6.93,1,2,67195,8.92,229.56,0
122801,1.37,0,2,24033,5.37,381.28,0
46551,4.88,1,0,93047,4.55,180.53,0
131849,13.0,1,0,134677,3.93,120.9,0
71142,1.86,2,0,25347,7.78,327.98,0
156388,16.62,1,1,52112,0.7,208.0,0
665597,1.32,0,11,758320,34.92,1.92,1
134552,15.53,2,0,49323,9.45,332.92,0
30859,0.5,1,0,32388,6.01,374.58,0
163368,1.99,0,0,132758,3.65,30.23,0
73229,5.99,2,1,45422,8.57,219.18,0
194937,9.3,2,1,48576,0.7,382.79,0
100110,0.91,0,0,94246,8.25,466.64,0
62577,13.61,1,1,111066,7.39,422.92,0
38240,0.85,1,2,125764,0.24,97.4,0
197567,10.14,2,0,129988,3.32,437.33,0
88950,10.8,0,2,34155,6.58,380.94,0
138419,6.69,1,1,50129,0.95,373.26,0
74390,11.08,1,2,34339,2.49,402.87,0
56790,0.5,0,0,126364,6.36,90.25,0
120705,12.99,0,1,82897,1.82,204.61,0
88208,3.12,0,1,111977,0.65,33.72,0
103994,1.75,0,1,88669,8.64,32.57,0
145502,0.5,1,1,45275,3.18,413.36,0
67260,4.22,0,1,43611,1.05,361.3,0
43530,0.5,2,1,30694,1.95,179.68,0
114443,0.5,0,0,86892,0.82,248.17,0
36473,2.7,1,0,31493,9.76,121.45,0
140040,0.5,0,2,65652,1.47,225.81,0
124381,9.37,2,0,93668,4.19,117.76,0
58354,0.5,2,1,124893,0.54,279.8,0
64834,4.13,2,2,142311,3.08,398.45,0
49450,3.76,0,1,51336,9.68,419.39,0
179958,4.12,1,0,65965,2.03,236.21,0
73898,0.71,2,2,56337,3.59,427.17,0
183480,10.69,0,1,28529,6.4,364.25,0
19152,5.28,0,2,95127,6.4,438.59,0
87640,7.63,0,0,119502,6.66,424.06,0
182417,9.41,0,0,134749,5.53,245.81,0
147559,11.25,1,2,82825,6.63,184.77,0
26206,6.41,1,2,46698,7.4,395.85,0
106565,6.48,0,2,127429,2.69,363.19,0
38577,0.81,0,0,112689,3.28,91.32,0
41238,0.93,0,2,118968,0.43,19.22,0
97106,7.0,0,2,33581,0.28,306.4,0
176929,1.24,0,1,81110,8.89,456.06,0
82386,4.02,2,0,21577,8.08,115.32,0
141655,1.58,2,2,141672,4.32,307.37,0
57046,1.47,1,1,83106,3.3,164.03,0
89605,3.0,1,1,36045,0.32,219.17,0
36355,0.9,2,2,98756,1.44,105.98,0
597928,0.94,1,6,315716,23.39,4.72,1
135866,0.8,1,1,45341,6.16,178.84,0
